# WA_ECR, WA_FCU, WL_ECR, WL_FCU, SD_ECR, SD_FCU
3.200000000000000000e+01, 0.000000000000000000e+00, 2.402248295295224167e+01, 5.832654766264726121e+00, 2.871376949655575148e-02, 4.107265803247243593e-03
4.800000000000000000e+01, 0.000000000000000000e+00, 2.604573441596650341e+01, 5.165787295450710026e+00, 3.207201059095551865e-02, 4.733018358087799290e-03
3.100000000000000000e+01, 0.000000000000000000e+00, 2.404461776271148210e+01, 5.719547205277931035e+00, 2.986641431834165597e-02, 5.024510673762535608e-03
3.700000000000000000e+01, 0.000000000000000000e+00, 2.828565766867849973e+01, 6.614936165599506701e+00, 3.189021365218019238e-02, 4.865666206706136844e-03
4.100000000000000000e+01, 0.000000000000000000e+00, 2.758998888638960878e+01, 5.982386705282215722e+00, 3.199066971091524963e-02, 4.430047991123578499e-03
5.200000000000000000e+01, 0.000000000000000000e+00, 2.744711369045791116e+01, 6.370663291466005518e+00, 3.654293172437433207e-02, 7.192982909109891208e-03
5.300000000000000000e+01, 0.000000000000000000e+00, 2.623819734017331129e+01, 6.698609173083714730e+00, 3.616934530676046977e-02, 8.827461190412369887e-03
5.200000000000000000e+01, 0.000000000000000000e+00, 3.094297345627931861e+01, 7.601832391956119928e+00, 3.403859941184478322e-02, 7.298451903350443130e-03
7.400000000000000000e+01, 0.000000000000000000e+00, 2.956588540180071334e+01, 7.726268918834767518e+00, 3.580862143094186434e-02, 1.002454390273238571e-02
5.500000000000000000e+01, 0.000000000000000000e+00, 3.602124846715912554e+01, 8.814171369692349600e+00, 3.607667836203606870e-02, 7.588771096675606120e-03
6.700000000000000000e+01, 0.000000000000000000e+00, 3.305211059218465408e+01, 1.005179136587547717e+01, 3.817398241679448995e-02, 1.349862353719076709e-02
5.200000000000000000e+01, 0.000000000000000000e+00, 2.926107303859000197e+01, 8.911453139872206108e+00, 3.796797849471372083e-02, 1.488235417540695500e-02
1.030000000000000000e+02, 1.000000000000000000e+00, 3.755599317245355451e+01, 1.278392341304276592e+01, 4.231416915386428806e-02, 1.867213439490541735e-02
4.600000000000000000e+01, 0.000000000000000000e+00, 2.956477311699719834e+01, 1.129476497989134032e+01, 3.427620366490616993e-02, 1.870227077440637931e-02
6.400000000000000000e+01, 0.000000000000000000e+00, 3.091513078748570820e+01, 1.176151201284650050e+01, 3.762508704128025155e-02, 1.666089651448884879e-02
8.300000000000000000e+01, 1.000000000000000000e+00, 3.579952497518164733e+01, 1.646173391092736438e+01, 3.997793979889437133e-02, 2.266169975437141645e-02
8.300000000000000000e+01, 3.000000000000000000e+00, 3.803927896795505603e+01, 1.838194419978491823e+01, 3.992325250298098954e-02, 2.255350906022016502e-02
9.500000000000000000e+01, 3.000000000000000000e+00, 3.267226275604561891e+01, 1.292117581833388762e+01, 4.444841461401957683e-02, 2.014689028658590148e-02
7.600000000000000000e+01, 0.000000000000000000e+00, 3.142405700662514434e+01, 1.075772450334863528e+01, 4.186842285248557755e-02, 1.642108128251782914e-02
6.900000000000000000e+01, 0.000000000000000000e+00, 3.118827989283328250e+01, 1.074975455924442791e+01, 4.445066282045240236e-02, 1.535583325515537008e-02
7.300000000000000000e+01, 0.000000000000000000e+00, 3.337818847932314270e+01, 1.307337368331628369e+01, 4.186861449860714707e-02, 1.989430118786278054e-02
6.700000000000000000e+01, 0.000000000000000000e+00, 3.400160097705102658e+01, 1.442883407245351002e+01, 4.141895690189799362e-02, 2.048745885048617460e-02
6.800000000000000000e+01, 0.000000000000000000e+00, 3.264989442177927259e+01, 1.304478339881413618e+01, 4.088923446624569136e-02, 1.800037848317510500e-02
8.100000000000000000e+01, 0.000000000000000000e+00, 2.959250942276421270e+01, 1.103073888186347773e+01, 4.393612426739734039e-02, 1.815259489555277189e-02
9.100000000000000000e+01, 0.000000000000000000e+00, 3.951535076191072449e+01, 1.297823172481043486e+01, 3.946679465252331959e-02, 1.297976389672898107e-02
7.100000000000000000e+01, 0.000000000000000000e+00, 2.985861728998725795e+01, 1.054292150667075312e+01, 4.102782758019489495e-02, 1.725181671073625772e-02
1.280000000000000000e+02, 0.000000000000000000e+00, 4.522140650298412368e+01, 1.337822819825553822e+01, 4.452282018709105560e-02, 1.531224990777765860e-02
1.000000000000000000e+02, 0.000000000000000000e+00, 3.832597954840133525e+01, 8.915472068871142852e+00, 4.688629012573247712e-02, 1.178786889490402584e-02
1.270000000000000000e+02, 0.000000000000000000e+00, 3.981164692491745427e+01, 9.515901361590985985e+00, 4.763880887624419302e-02, 1.520616312163457565e-02
1.810000000000000000e+02, 0.000000000000000000e+00, 4.422812466165060385e+01, 6.090974931139671256e+00, 4.735856478969355937e-02, 5.721426366650032326e-03
1.290000000000000000e+02, 1.000000000000000000e+00, 3.888459157159826418e+01, 5.498427581744672388e+00, 5.173928747470927375e-02, 6.958638037407398856e-03
7.300000000000000000e+01, 0.000000000000000000e+00, 3.556066688242334095e+01, 6.416405092715543823e+00, 3.829718016143320025e-02, 5.101181521293414456e-03
1.170000000000000000e+02, 0.000000000000000000e+00, 4.603755060405777044e+01, 8.236505559825932465e+00, 4.299401011038884307e-02, 6.219681133437936389e-03
8.500000000000000000e+01, 0.000000000000000000e+00, 3.406167003691157902e+01, 6.996442978370825294e+00, 4.212707049906059403e-02, 7.749816795611087078e-03
2.400000000000000000e+01, 0.000000000000000000e+00, 3.685113079313778428e+01, 1.160174925627758924e+01, 2.479016954146373575e-02, 7.372894730655141921e-03
9.100000000000000000e+01, 0.000000000000000000e+00, 3.383312412284357151e+01, 7.979859339648531780e+00, 3.841233860751502166e-02, 8.089221648046743610e-03
8.700000000000000000e+01, 0.000000000000000000e+00, 3.412802274018812909e+01, 7.079158357972682225e+00, 4.101432073196068645e-02, 7.675729038015311444e-03
6.100000000000000000e+01, 0.000000000000000000e+00, 2.583189507616135927e+01, 4.472993863265402936e+00, 3.641595215410320385e-02, 4.784784378629790107e-03
4.900000000000000000e+01, 0.000000000000000000e+00, 3.905622618840302351e+01, 9.126834335600241488e+00, 2.770131751938137779e-02, 5.115962212766509212e-03
3.800000000000000000e+01, 0.000000000000000000e+00, 3.354266211122196495e+01, 6.698003389845182731e+00, 2.913763566319760301e-02, 3.758345750797329431e-03
5.100000000000000000e+01, 0.000000000000000000e+00, 2.849567151610733262e+01, 5.190156359822132082e+00, 3.274913724483213828e-02, 3.857917494053322328e-03
7.500000000000000000e+01, 0.000000000000000000e+00, 3.297464510723907694e+01, 6.457735698054859697e+00, 4.123965377055206077e-02, 4.850418222607675786e-03
4.500000000000000000e+01, 0.000000000000000000e+00, 2.597397884854808225e+01, 7.210162336874951450e+00, 3.025991935173665687e-02, 6.334494210395830507e-03
7.300000000000000000e+01, 0.000000000000000000e+00, 2.892854531544699981e+01, 6.785056906287570300e+00, 4.047921215438007869e-02, 5.263671727291734798e-03
2.800000000000000000e+01, 0.000000000000000000e+00, 2.554732133358607626e+01, 7.183593822826368047e+00, 2.975431682696993985e-02, 5.553806580535811804e-03
4.100000000000000000e+01, 0.000000000000000000e+00, 2.308405234260770911e+01, 6.133052967275480327e+00, 2.895957949482366733e-02, 5.738313442904334830e-03
1.800000000000000000e+01, 5.000000000000000000e+00, 2.288268293858040181e+01, 8.291263981374475733e+00, 2.477020637179608645e-02, 1.821476259737690728e-02
4.800000000000000000e+01, 0.000000000000000000e+00, 2.553077163137303174e+01, 7.049217344877164670e+00, 3.563265679356458770e-02, 8.286418451591264639e-03
7.900000000000000000e+01, 0.000000000000000000e+00, 3.296034723270283706e+01, 6.507685145436285623e+00, 4.304148143606204013e-02, 4.962144161891630240e-03
5.900000000000000000e+01, 0.000000000000000000e+00, 3.268255324384103488e+01, 6.615899305674601827e+00, 3.522117633039822948e-02, 4.953928055106630868e-03
8.000000000000000000e+01, 0.000000000000000000e+00, 2.874600771610424843e+01, 6.410519534688006615e+00, 4.348607766768581434e-02, 6.056371963255826295e-03
8.500000000000000000e+01, 0.000000000000000000e+00, 3.098757783782065900e+01, 6.542881667016472669e+00, 4.198999994685809894e-02, 5.275982797764111089e-03
8.900000000000000000e+01, 0.000000000000000000e+00, 3.147510433047387934e+01, 6.942157264036568520e+00, 4.345403906586438325e-02, 4.554408815979967863e-03
5.200000000000000000e+01, 0.000000000000000000e+00, 2.636120413830890641e+01, 6.399881149205581821e+00, 3.429903085083495229e-02, 5.570841341600734666e-03
8.300000000000000000e+01, 0.000000000000000000e+00, 3.064193822556736535e+01, 6.608011230558521021e+00, 3.894325778363297297e-02, 5.011410029872473415e-03
1.020000000000000000e+02, 0.000000000000000000e+00, 3.198536337885739655e+01, 6.625717356433042937e+00, 4.271889941320346912e-02, 6.049684364924054134e-03
9.900000000000000000e+01, 0.000000000000000000e+00, 3.190614117715437104e+01, 6.233939374468790540e+00, 4.156743752754021859e-02, 4.583369187051790188e-03
1.420000000000000000e+02, 0.000000000000000000e+00, 3.403945733891981718e+01, 5.804750767931452948e+00, 4.994578805098132124e-02, 5.035180522321700859e-03
1.260000000000000000e+02, 0.000000000000000000e+00, 3.614161376836565154e+01, 7.426654682903603089e+00, 4.689109278991580171e-02, 5.687039411091911884e-03
7.100000000000000000e+01, 1.000000000000000000e+00, 4.106447615082312552e+01, 1.315012367328264631e+01, 3.374517975554534865e-02, 1.345344769840091902e-02
1.340000000000000000e+02, 0.000000000000000000e+00, 4.689248316047651599e+01, 1.345173211521529488e+01, 4.681924635121499645e-02, 1.486589143904197378e-02
1.560000000000000000e+02, 1.000000000000000000e+00, 4.624710360001294873e+01, 1.328861420047360831e+01, 5.014653768162173619e-02, 1.984560285149623501e-02
1.900000000000000000e+02, 0.000000000000000000e+00, 6.174375798517858271e+01, 2.075405820974863502e+01, 4.929952911477534366e-02, 2.266094256642772753e-02
1.330000000000000000e+02, 0.000000000000000000e+00, 4.259386997367302286e+01, 1.388537865078132860e+01, 5.064511388533587954e-02, 2.017164650623405261e-02
1.270000000000000000e+02, 0.000000000000000000e+00, 3.982002155073286787e+01, 1.383948067191948894e+01, 4.593490632070498791e-02, 2.276490562101210480e-02
1.620000000000000000e+02, 0.000000000000000000e+00, 5.105904861967479746e+01, 1.740678768734681015e+01, 4.723141014893557366e-02, 2.105500916782960391e-02
1.320000000000000000e+02, 0.000000000000000000e+00, 4.569901746394494779e+01, 1.610824706202591017e+01, 4.389639504258340680e-02, 1.925153691734384984e-02
1.150000000000000000e+02, 0.000000000000000000e+00, 4.264850595783188680e+01, 1.601310540832229989e+01, 4.078791764512729179e-02, 1.955642927324627647e-02
1.110000000000000000e+02, 1.000000000000000000e+00, 4.477064312935602430e+01, 1.605195487603576865e+01, 4.140199443224898412e-02, 1.895003725518711393e-02
1.280000000000000000e+02, 0.000000000000000000e+00, 4.061810132572235688e+01, 1.349050160162462575e+01, 4.981668609901022254e-02, 1.874112698536593846e-02
1.150000000000000000e+02, 0.000000000000000000e+00, 3.667738915629191609e+01, 1.483124806503994542e+01, 4.354225354883899113e-02, 2.289186285429847117e-02
1.250000000000000000e+02, 0.000000000000000000e+00, 4.196464187787972122e+01, 1.460765915837954410e+01, 4.367135072091521408e-02, 1.909647893598235419e-02
1.120000000000000000e+02, 2.000000000000000000e+00, 3.603230186302186411e+01, 1.327589033307371302e+01, 4.816381835935398120e-02, 2.148188241975016247e-02
1.450000000000000000e+02, 0.000000000000000000e+00, 4.539523647759629910e+01, 1.817989662710165888e+01, 4.763635313855070497e-02, 2.309579320303353431e-02
1.180000000000000000e+02, 0.000000000000000000e+00, 4.373456613377346969e+01, 1.805455993029119099e+01, 4.245228257408278916e-02, 2.343005098209148193e-02
1.510000000000000000e+02, 0.000000000000000000e+00, 3.782962368047388679e+01, 1.148123807651804995e+01, 5.353101145202762701e-02, 1.674491963741917000e-02
1.450000000000000000e+02, 0.000000000000000000e+00, 4.526658070041415272e+01, 1.568706191224887370e+01, 4.749303415148267010e-02, 1.755785978809410591e-02
1.040000000000000000e+02, 1.000000000000000000e+00, 3.834425864268860096e+01, 1.466220328905325587e+01, 4.673566725968754387e-02, 1.970514501813639199e-02
1.780000000000000000e+02, 0.000000000000000000e+00, 5.080682217410107171e+01, 1.630945328920837767e+01, 4.980454222810107995e-02, 1.873947187816007998e-02
1.020000000000000000e+02, 4.000000000000000000e+00, 3.429281770519403949e+01, 1.208988881538294891e+01, 4.626856647741928869e-02, 2.376923830945819674e-02
1.420000000000000000e+02, 0.000000000000000000e+00, 4.336014286091941017e+01, 1.614978601844152450e+01, 4.838411164668281889e-02, 2.004573162892237317e-02
1.340000000000000000e+02, 0.000000000000000000e+00, 4.485242605201040078e+01, 1.592673624252144116e+01, 4.774044510527605117e-02, 1.746370220194114198e-02
9.800000000000000000e+01, 0.000000000000000000e+00, 3.523220686684158665e+01, 1.099429730011248907e+01, 4.919519216960327457e-02, 1.664224809610892475e-02
1.420000000000000000e+02, 6.000000000000000000e+00, 4.345255821618695791e+01, 1.779874085277841544e+01, 4.576047076435659638e-02, 2.675938763178211527e-02
1.160000000000000000e+02, 1.000000000000000000e+00, 4.397279921967690797e+01, 1.806910527539754341e+01, 4.301332728192951149e-02, 2.416925747993160095e-02
1.680000000000000000e+02, 4.000000000000000000e+00, 4.981922730287333678e+01, 2.255568691535330217e+01, 4.496116161356785573e-02, 2.474649460564667253e-02
1.220000000000000000e+02, 2.000000000000000000e+00, 4.178222528761542520e+01, 1.852167481728584519e+01, 4.474874037490788464e-02, 2.400337871349823501e-02
1.630000000000000000e+02, 9.000000000000000000e+00, 4.677997823160749391e+01, 2.064563821977786517e+01, 5.166466626597954886e-02, 2.520695893872300711e-02
1.560000000000000000e+02, 0.000000000000000000e+00, 4.709617236754036895e+01, 2.040703776830142147e+01, 4.466675023707966652e-02, 2.111155901075607855e-02
0.000000000000000000e+00, 0.000000000000000000e+00, 1.489705895339491271e+00, 3.414104007754100500e+00, 3.790610030295713667e-03, 3.073642643334886359e-03
0.000000000000000000e+00, 0.000000000000000000e+00, 1.839542924541310409e+00, 4.014402643611879817e+00, 3.524149441108497677e-03, 3.228304057308915408e-03
0.000000000000000000e+00, 0.000000000000000000e+00, 1.424720407263388555e+00, 2.973625488127249028e+00, 3.569760248527706608e-03, 2.825388936504027396e-03
0.000000000000000000e+00, 0.000000000000000000e+00, 1.617540061358174519e+00, 3.139842741149147187e+00, 4.059474321293671771e-03, 3.035186513415793434e-03
0.000000000000000000e+00, 0.000000000000000000e+00, 1.738076258902874205e+00, 3.600429620441004896e+00, 3.703871668786194032e-03, 3.144791756889264451e-03
0.000000000000000000e+00, 0.000000000000000000e+00, 1.993853537683067945e+00, 3.984566384125561189e+00, 3.500214571824354116e-03, 3.356994951892019498e-03
0.000000000000000000e+00, 0.000000000000000000e+00, 1.281233053176344061e+00, 2.647918932223345845e+00, 3.829627375405534728e-03, 3.625631895813379024e-03
0.000000000000000000e+00, 0.000000000000000000e+00, 1.990394570742984426e+00, 4.041186021679689766e+00, 4.076642343572211592e-03, 6.537681022060611198e-03
0.000000000000000000e+00, 0.000000000000000000e+00, 3.157926801189714361e+00, 5.352074128082190185e+00, 5.262385363710227366e-03, 3.102705346814109855e-03
0.000000000000000000e+00, 0.000000000000000000e+00, 1.031228308820354655e+00, 1.908183855370798820e+00, 3.893860824858436619e-03, 3.236658390111566645e-03
0.000000000000000000e+00, 0.000000000000000000e+00, 1.605673066976355923e+00, 3.062567657927455222e+00, 4.137468348503243673e-03, 3.130821432656783442e-03
0.000000000000000000e+00, 0.000000000000000000e+00, 1.250178816399134529e+00, 2.454825525157950938e+00, 3.894436058196142601e-03, 2.992308215169845863e-03
0.000000000000000000e+00, 0.000000000000000000e+00, 1.192684908160714263e+00, 2.417236213976817538e+00, 3.509498464218415662e-03, 2.883856515369996425e-03
0.000000000000000000e+00, 0.000000000000000000e+00, 1.644992252138415045e+00, 3.251644804763222041e+00, 4.038653497220487561e-03, 3.237594604559738964e-03
0.000000000000000000e+00, 0.000000000000000000e+00, 2.575407747640679368e+00, 4.473484159411230898e+00, 4.586019438900221061e-03, 3.668010424508778150e-03
0.000000000000000000e+00, 0.000000000000000000e+00, 1.459416585580332715e+00, 2.866491416410691162e+00, 3.926205839981616701e-03, 3.305895541310506502e-03
0.000000000000000000e+00, 0.000000000000000000e+00, 1.705544552696743876e+00, 3.006412511903191032e+00, 3.989494046253582241e-03, 3.143834190418960846e-03
0.000000000000000000e+00, 0.000000000000000000e+00, 8.047031494896859094e-01, 1.544915627947429870e+00, 3.913188785972820417e-03, 3.096790730491398146e-03
0.000000000000000000e+00, 0.000000000000000000e+00, 1.559939173120658662e+00, 3.045858839525636963e+00, 3.877588913751708801e-03, 3.375932775226344381e-03
0.000000000000000000e+00, 0.000000000000000000e+00, 2.269088786359532595e+00, 4.312888045893474853e+00, 4.294597849108301724e-03, 3.702179706199197964e-03
0.000000000000000000e+00, 0.000000000000000000e+00, 2.096187430608213997e+00, 4.243278600602657491e+00, 3.690313920746695654e-03, 3.599336124466301270e-03
0.000000000000000000e+00, 0.000000000000000000e+00, 2.488353046583559713e+00, 3.973848114837193357e+00, 5.182812575354275690e-03, 3.699703465478124727e-03
0.000000000000000000e+00, 0.000000000000000000e+00, 2.011685143585426605e+00, 3.329738516009768556e+00, 4.954299303261876231e-03, 4.382472610979894385e-03
0.000000000000000000e+00, 0.000000000000000000e+00, 2.699571137636031626e+00, 5.016689778492048113e+00, 4.117759378937434732e-03, 3.805608563724292327e-03
0.000000000000000000e+00, 0.000000000000000000e+00, 1.820902480916977817e+00, 3.392106230493767249e+00, 4.312208654957843702e-03, 5.054699246157607490e-03
0.000000000000000000e+00, 0.000000000000000000e+00, 2.122134716695656120e+00, 3.789356743386350423e+00, 4.359266041368120397e-03, 3.744099398565911476e-03
0.000000000000000000e+00, 0.000000000000000000e+00, 2.009378744126110838e+00, 3.599000615783149559e+00, 4.367772617536768917e-03, 4.025775848798126069e-03
0.000000000000000000e+00, 0.000000000000000000e+00, 1.257544709038544095e+00, 2.371811169182350909e+00, 4.763912074700332212e-03, 4.239853450131503276e-03
0.000000000000000000e+00, 0.000000000000000000e+00, 2.818038171769506217e+00, 4.901852199851995273e+00, 4.483561217551311658e-03, 4.180824995615301659e-03
0.000000000000000000e+00, 0.000000000000000000e+00, 1.743794111420365667e+00, 3.027831847317391745e+00, 5.160295579784658290e-03, 3.707164705111853659e-03
0.000000000000000000e+00, 0.000000000000000000e+00, 4.333870119415829336e+00, 2.335272295443402424e+00, 1.030480613940620328e-02, 5.576143179174006780e-03
0.000000000000000000e+00, 0.000000000000000000e+00, 4.824909979537792992e+00, 3.373070128197709128e+00, 8.370790396328200642e-03, 5.365675256629662271e-03
0.000000000000000000e+00, 0.000000000000000000e+00, 3.224248246870642376e+00, 2.969840438785789516e+00, 9.753767059476231224e-03, 8.692651104473198345e-03
0.000000000000000000e+00, 0.000000000000000000e+00, 4.049399297844701096e+00, 3.378065579478774172e+00, 8.057882140663078993e-03, 6.134793924553317082e-03
0.000000000000000000e+00, 0.000000000000000000e+00, 3.683781049579194278e+00, 2.702534575556876817e+00, 9.713399653708584824e-03, 3.927808606994368477e-03
0.000000000000000000e+00, 0.000000000000000000e+00, 3.405208580829090170e+00, 2.485878935703250470e+00, 8.668324049003207563e-03, 3.933537771638155253e-03
0.000000000000000000e+00, 0.000000000000000000e+00, 3.572018029327537203e+00, 3.017749077548469661e+00, 8.544436778808306779e-03, 6.283090682352702842e-03
0.000000000000000000e+00, 0.000000000000000000e+00, 3.275029460884514965e+00, 2.675593188766034469e+00, 8.359932420438247191e-03, 5.566557461532186356e-03
0.000000000000000000e+00, 0.000000000000000000e+00, 3.550700073124024581e+00, 3.139458396978046739e+00, 9.622021906203048064e-03, 6.563729877589988444e-03
0.000000000000000000e+00, 0.000000000000000000e+00, 4.880316554672158524e+00, 3.912994174555056048e+00, 8.470976440706070448e-03, 5.888037216877464383e-03
0.000000000000000000e+00, 0.000000000000000000e+00, 3.897460360949625890e+00, 2.513724951232743532e+00, 9.958398163913436893e-03, 4.817776272040170081e-03
0.000000000000000000e+00, 0.000000000000000000e+00, 3.418347419043487712e+00, 2.688091206930208088e+00, 8.392413936456750295e-03, 5.501713710770239629e-03
0.000000000000000000e+00, 0.000000000000000000e+00, 3.258119593983433759e+00, 2.555762804402937238e+00, 9.244966139981235231e-03, 6.662145658597018461e-03
0.000000000000000000e+00, 0.000000000000000000e+00, 4.195233086134194878e+00, 3.900350748471886675e+00, 8.760037263739146873e-03, 8.537005021009144365e-03
0.000000000000000000e+00, 0.000000000000000000e+00, 3.171374036210590219e+00, 2.408114368890438062e+00, 7.902660567330799246e-03, 3.936847119704167848e-03
0.000000000000000000e+00, 0.000000000000000000e+00, 3.783074018673790118e+00, 2.477757104157148671e+00, 8.817660451354569773e-03, 4.673968094735810042e-03
0.000000000000000000e+00, 0.000000000000000000e+00, 4.131766394762675709e+00, 3.292275766988370655e+00, 9.251299741510557104e-03, 6.112370457734735314e-03
0.000000000000000000e+00, 0.000000000000000000e+00, 4.691329007796971595e+00, 4.113870412017885947e+00, 9.637359746858866275e-03, 6.454901324804421074e-03
0.000000000000000000e+00, 0.000000000000000000e+00, 3.816304071207410775e+00, 2.928059068325040037e+00, 9.006500783979284885e-03, 6.471725125894114798e-03
0.000000000000000000e+00, 0.000000000000000000e+00, 3.418292822011108623e+00, 2.485201816655174589e+00, 9.200126209209709763e-03, 5.538681384772744208e-03
0.000000000000000000e+00, 0.000000000000000000e+00, 3.838198115746238148e+00, 2.857600391877979984e+00, 1.036609783786225474e-02, 5.614680452455429391e-03
0.000000000000000000e+00, 0.000000000000000000e+00, 3.442549522227838832e+00, 2.796991776781112549e+00, 8.543215389201840732e-03, 6.266705732232286108e-03
0.000000000000000000e+00, 0.000000000000000000e+00, 4.299507526308898875e+00, 3.244426082345313933e+00, 9.161270355912147847e-03, 5.710493960888155147e-03
0.000000000000000000e+00, 0.000000000000000000e+00, 3.421156072004394755e+00, 2.614378642002301856e+00, 9.462133354008179717e-03, 6.385173862271349005e-03
0.000000000000000000e+00, 0.000000000000000000e+00, 4.214742050965723408e+00, 3.452262723134347677e+00, 9.801596727136535972e-03, 5.458174578479814062e-03
0.000000000000000000e+00, 0.000000000000000000e+00, 3.254471012069996227e+00, 2.783671795242534941e+00, 9.043840092934669547e-03, 6.138729727299102774e-03
0.000000000000000000e+00, 0.000000000000000000e+00, 3.613177474978420012e+00, 3.129599832378092472e+00, 7.613809647977912674e-03, 5.802602800050748327e-03
0.000000000000000000e+00, 0.000000000000000000e+00, 4.695698198213371199e+00, 3.880155367270447186e+00, 9.502729741778917494e-03, 6.522618606790934331e-03
0.000000000000000000e+00, 0.000000000000000000e+00, 3.994066158957661816e+00, 3.151894070796164016e+00, 8.859110545098684841e-03, 6.760394117113254289e-03
0.000000000000000000e+00, 0.000000000000000000e+00, 3.071214644657620063e+00, 2.992810573718901246e+00, 9.387671498414924126e-03, 6.442967467673016597e-03
0.000000000000000000e+00, 0.000000000000000000e+00, 1.806511680375586071e+00, 1.953823236819486331e+00, 5.096356527580270072e-03, 5.296968070321312998e-03
0.000000000000000000e+00, 0.000000000000000000e+00, 1.593427518675994303e+00, 2.040938282041518725e+00, 4.674679851978674403e-03, 5.043607368388529182e-03
0.000000000000000000e+00, 0.000000000000000000e+00, 2.311729818357409982e+00, 2.938723121116340042e+00, 4.435200530145634243e-03, 5.317023825907755095e-03
0.000000000000000000e+00, 0.000000000000000000e+00, 1.915311935516319730e+00, 2.615832883413771182e+00, 4.385692027605619242e-03, 5.133613593592178427e-03
0.000000000000000000e+00, 0.000000000000000000e+00, 2.086107325420123004e+00, 2.907514487542969484e+00, 4.480596050390437367e-03, 5.184524640649637757e-03
0.000000000000000000e+00, 0.000000000000000000e+00, 2.068305328469897120e+00, 2.912435153410256827e+00, 4.352904772567649933e-03, 5.170362982884697638e-03
0.000000000000000000e+00, 0.000000000000000000e+00, 2.509580074722363552e+00, 3.254429373213588939e+00, 4.938535114941628237e-03, 5.440660547578705410e-03
0.000000000000000000e+00, 0.000000000000000000e+00, 2.323319312099920264e+00, 3.262301785718412894e+00, 4.575759648112339394e-03, 6.362302531598806876e-03
0.000000000000000000e+00, 0.000000000000000000e+00, 2.658440130240070420e+00, 3.578628361624086374e+00, 4.790581527130212229e-03, 4.930670361523150670e-03
0.000000000000000000e+00, 0.000000000000000000e+00, 2.758716136817318532e+00, 3.923873945085083026e+00, 4.587167786887134079e-03, 5.583795544339922000e-03
0.000000000000000000e+00, 0.000000000000000000e+00, 2.127260918541080237e+00, 3.031737237094755510e+00, 4.622225568883970952e-03, 5.600349110933947917e-03
0.000000000000000000e+00, 0.000000000000000000e+00, 2.557736318782314111e+00, 3.624225199938987618e+00, 4.362188555675318609e-03, 5.580959999428393263e-03
0.000000000000000000e+00, 0.000000000000000000e+00, 3.216574735391395379e+00, 4.750785184596185928e+00, 4.690637189205435278e-03, 8.350779675899580243e-03
0.000000000000000000e+00, 0.000000000000000000e+00, 2.685548940535800622e+00, 4.202019642675201894e+00, 4.602072312372543217e-03, 9.793115362918073871e-03
0.000000000000000000e+00, 0.000000000000000000e+00, 2.225042276926328277e+00, 3.037952109357960673e+00, 4.639270018074818577e-03, 6.090643072335017935e-03
0.000000000000000000e+00, 0.000000000000000000e+00, 2.812674341553762059e+00, 4.242893570248686075e+00, 4.595114686519590277e-03, 5.564651509011063653e-03
0.000000000000000000e+00, 0.000000000000000000e+00, 2.505903127355633586e+00, 3.802818207478051438e+00, 4.287971880432520089e-03, 5.484255311254676059e-03
0.000000000000000000e+00, 0.000000000000000000e+00, 2.623532390387551594e+00, 3.995089625378623222e+00, 4.616841511449944029e-03, 7.117756631634895685e-03
0.000000000000000000e+00, 0.000000000000000000e+00, 2.640786238776325678e+00, 4.076033154841704587e+00, 4.837504045574104669e-03, 5.859895348030189251e-03
0.000000000000000000e+00, 0.000000000000000000e+00, 1.869054660710355087e+00, 2.778304544686192479e+00, 4.429995034723650110e-03, 6.219966973698270833e-03
0.000000000000000000e+00, 0.000000000000000000e+00, 2.620476927462759953e+00, 3.898688118823235627e+00, 4.733170409152533988e-03, 5.886427486875220327e-03
0.000000000000000000e+00, 0.000000000000000000e+00, 2.168489349559347801e+00, 3.135856514528214234e+00, 4.330310892917785259e-03, 5.348144611729984364e-03
0.000000000000000000e+00, 0.000000000000000000e+00, 2.379179057575495637e+00, 3.170907682865125921e+00, 4.769148303071611174e-03, 5.181800976445601753e-03
0.000000000000000000e+00, 0.000000000000000000e+00, 1.888884572583075627e+00, 2.542324041283854363e+00, 5.027508796852219602e-03, 6.892615026189393909e-03
0.000000000000000000e+00, 0.000000000000000000e+00, 3.131778808231444611e+00, 4.356042957263250415e+00, 5.422028834096117439e-03, 7.318263812371410791e-03
0.000000000000000000e+00, 0.000000000000000000e+00, 2.603956964554508424e+00, 4.438703675907659019e+00, 5.257654268650721954e-03, 8.494881103030623229e-03
0.000000000000000000e+00, 0.000000000000000000e+00, 2.935592524244241996e+00, 4.491963074961254243e+00, 4.532476253178714665e-03, 6.194073315679870725e-03
0.000000000000000000e+00, 0.000000000000000000e+00, 2.180710017388488797e+00, 3.043761673438738935e+00, 4.792590921333531387e-03, 5.832039108554154180e-03
0.000000000000000000e+00, 0.000000000000000000e+00, 2.423148760617307662e+00, 3.453984203182640655e+00, 4.739181013119399960e-03, 5.496771788465389455e-03
0.000000000000000000e+00, 0.000000000000000000e+00, 3.671227662579494400e+00, 4.775580478638699944e+00, 5.802626489837076247e-03, 6.852052549416544347e-03
